day,hr_avg,hr_min,hr_max,rhr_avg,rhr_min,rhr_max,inactive_hr_avg,inactive_hr_min,inactive_hr_max,weight_avg,weight_min,weight_max,intensity_time,moderate_activity_time,vigorous_activity_time,intensity_time_goal,steps,steps_goal,floors,floors_goal,sleep_avg,sleep_min,sleep_max,rem_sleep_avg,rem_sleep_min,rem_sleep_max,stress_avg,calories_avg,calories_bmr_avg,calories_active_avg,calories_goal,calories_consumed_avg,activities,activities_calories,activities_distance,hydration_goal,hydration_avg,hydration_intake,sweat_loss_avg,sweat_loss,spo2_avg,spo2_min,rr_waking_avg,rr_max,rr_min,bb_max,bb_min
2022-05-03,93.88321167883211,68.0,149.0,72.0,72.0,72.0,80.0,80.0,80.0,,,,00:27:00.000000,00:25:00.000000,00:01:00.000000,00:21:25,3184.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,32.0,2340,2023,317,,,,,,2800,,,,,,,,,,,
2022-05-04,87.70725388601036,56.0,137.0,73.0,73.0,73.0,84.0,69.0,108.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,10428.0,10000,1.62533,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,51.0,2709,2023,686,,,,,,2800,,,,,,,,,,,
2022-05-05,92.48300117233295,59.0,143.0,71.0,71.0,71.0,89.2,76.0,113.0,,,,00:39:00.000000,00:39:00.000000,00:00:00.000000,00:21:25,8017.0,10000,2.19587,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,66.0,2898,2023,875,,,,,,2800,,,,,,,,,,,
2022-05-06,91.57722859664607,58.0,144.0,73.0,73.0,73.0,85.26,72.0,122.0,,,,01:56:00.000000,01:56:00.000000,00:00:00.000000,00:21:25,15979.0,10000,2.15223,10.0,07:22:00.000000,07:22:00.000000,07:22:00.000000,02:22:00.000000,02:22:00.000000,02:22:00.000000,57.0,3120,2023,1097,,,,,,2800,,,,,,,,,,,
2022-05-07,100.76923076923077,69.0,172.0,75.0,75.0,75.0,81.33333333333333,75.0,91.0,,,,01:16:00.000000,01:16:00.000000,00:00:00.000000,00:21:25,4673.0,10000,0.66404,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,73.0,2486,2023,463,,,,,,2800,,,,,,,,,,,
2022-05-08,94.69602272727273,62.0,156.0,73.0,73.0,73.0,79.85714285714286,72.0,97.0,,,,01:13:00.000000,01:13:00.000000,00:00:00.000000,00:21:25,4008.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,48.0,2494,2023,471,,,,,,2800,,,,,,,,,,,
2022-05-09,83.57160647571607,49.0,136.0,64.0,64.0,64.0,82.1,51.0,136.0,,,,00:47:00.000000,00:47:00.000000,00:00:00.000000,00:21:25,10719.0,10000,4.64698,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,30.0,2582,2023,559,,,,,,2800,,,,,,,,,,,
2022-05-10,89.729662077597,41.0,146.0,60.0,60.0,60.0,83.2,64.0,105.0,,,,01:47:00.000000,01:47:00.000000,00:00:00.000000,00:21:25,16267.0,10000,4.50459,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,55.0,2960,2023,937,,,,,,2800,,,,,,,,,,,
2022-05-11,82.78726287262873,54.0,122.0,64.0,64.0,64.0,78.3,63.0,101.0,,,,00:27:00.000000,00:27:00.000000,00:00:00.000000,00:21:25,7674.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,70.0,2388,2023,365,,,,,,2800,,,,,,,,,,,
2022-05-12,89.64871481028152,54.0,156.0,64.0,64.0,64.0,96.0,79.0,108.0,,,,00:24:00.000000,00:24:00.000000,00:00:00.000000,00:21:25,14860.0,10000,6.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,65.0,2903,2023,880,,,,,,2800,,,,,,,,,,,
2022-05-13,90.17903930131004,52.0,144.0,66.0,66.0,66.0,101.0,99.0,102.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,12893.0,10000,14.30971,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,66.0,2918,2023,895,,,,,,2800,,,,,,,,,,,
2022-05-14,96.69272727272727,52.0,154.0,78.0,78.0,78.0,82.68,66.0,119.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,20873.0,10000,41.50427,10.0,05:36:00.000000,05:36:00.000000,05:36:00.000000,01:34:00.000000,01:34:00.000000,01:34:00.000000,64.0,3785,2023,1762,,,,,,2800,,,,,,,,,,,
2022-05-15,,,,,,,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,0.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,-1.0,2023,2023,0,,,,,,2800,,,,,,,,,,,
2022-05-16,87.85749086479902,54.0,139.0,69.0,69.0,69.0,85.66666666666667,77.0,102.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,13518.0,10000,2.44521,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,52.0,2797,2023,774,,,,,,2800,,,,,,,,,,,
2022-05-17,91.08615384615385,54.0,137.0,72.0,72.0,72.0,88.33333333333333,80.0,96.0,,,,00:50:00.000000,00:50:00.000000,00:00:00.000000,00:21:25,8430.0,10000,1.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,53.0,2773,2023,750,,,,,,2800,,,,,,,,,,,
2022-05-18,89.15384615384616,53.0,136.0,66.0,66.0,66.0,77.4,65.0,97.0,,,,03:19:00.000000,03:19:00.000000,00:00:00.000000,00:21:25,17115.0,10000,4.20538,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,45.0,3046,2023,1023,,,,,,2800,,,,,,,,,,,
2022-05-19,91.04244694132335,54.0,148.0,65.0,65.0,65.0,78.5,61.0,111.0,,,,00:42:00.000000,00:42:00.000000,00:00:00.000000,00:21:25,7918.0,10000,5.06955,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,51.0,2932,2023,909,,,,,,2800,,,,,,,,,,,
2022-05-20,97.35085714285714,50.0,158.0,64.0,64.0,64.0,104.0,86.0,128.0,,,,02:34:00.000000,02:34:00.000000,00:00:00.000000,00:21:25,17046.0,10000,32.61122,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,66.0,3620,2023,1597,,,,,,2800,,,,,,,,,,,
2022-05-21,102.58949880668258,46.0,147.0,75.0,75.0,75.0,104.0,89.0,137.0,,,,03:13:00.000000,03:13:00.000000,00:00:00.000000,00:21:25,13328.0,10000,8.50492,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,83.0,3780,2023,1757,,,,,,2800,,,,,,,,,,,
2022-05-22,92.25593667546174,77.0,124.0,93.0,93.0,93.0,87.91176470588235,77.0,107.0,,,,00:25:00.000000,00:25:00.000000,00:00:00.000000,00:21:25,1809.0,10000,0.7582,10.0,08:06:00.000000,08:06:00.000000,08:06:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,79.0,2326,2023,303,,,,,,2800,,,,,,,,,,,
2022-05-23,76.5,65.0,115.0,71.0,71.0,71.0,68.0,68.0,68.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,74.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,32.0,735,726,9,,,,,,2800,,,,,,,,,,,
2022-05-25,70.67857142857143,61.0,107.0,68.0,68.0,68.0,71.0,65.0,75.0,72.2,72.2,72.2,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,62.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,9.0,2032,2023,9,,,,,,2800,3000.0,3000.0,,,,,,,,,
2022-05-26,91.46683046683047,54.0,134.0,65.0,65.0,65.0,96.8,72.0,112.0,,,,02:27:00.000000,02:27:00.000000,00:00:00.000000,00:21:25,12290.0,10000,4.56168,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,44.0,3099,2023,1076,,,,,,2800,,,,,,,,,,,
2022-05-27,79.27300613496932,54.0,128.0,62.0,62.0,62.0,71.05882352941177,60.0,101.0,,,,01:27:00.000000,01:27:00.000000,00:00:00.000000,00:21:25,13694.0,10000,2.64928,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,40.0,2446,2023,423,,,,,,2800,,,,,,,,,,,
2022-05-28,87.94186046511628,63.0,130.0,74.0,74.0,74.0,79.0,67.0,104.0,,,,01:15:00.000000,01:15:00.000000,00:00:00.000000,00:21:25,5662.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,53.0,2394,2023,371,,,,,,2800,,,,,,,,,,,
2022-05-29,90.31868131868131,61.0,132.0,69.0,69.0,69.0,83.52941176470588,66.0,107.0,,,,01:15:00.000000,01:15:00.000000,00:00:00.000000,00:21:25,4024.0,10000,3.14764,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,48.0,2336,2023,313,,,,,,2800,,,,,,,,,,,
2022-05-30,87.89718482252142,50.0,139.0,57.0,57.0,57.0,83.0909090909091,71.0,100.0,,,,00:12:00.000000,00:12:00.000000,00:00:00.000000,00:21:25,9567.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,46.0,2889,2023,866,,,,,,2800,,,,,,,,,,,
2022-05-31,87.61870503597122,46.0,135.0,54.0,54.0,54.0,85.375,70.0,122.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,8244.0,10000,1.64009,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,45.0,2555,2023,532,,,,,,2800,,,,,,,,,,,
2022-06-01,91.8539156626506,54.0,136.0,61.0,61.0,61.0,94.125,76.0,123.0,,,,00:48:00.000000,00:42:00.000000,00:03:00.000000,00:21:25,13003.0,10000,3.22539,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,71.0,2873,2023,850,,,,,,2800,,,,,,,,,,,
2022-06-02,82.61969904240766,53.0,124.0,65.0,65.0,65.0,76.45454545454545,64.0,98.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,9769.0,10000,3.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,47.0,2472,2023,449,,,,,,2800,,,,,,,,,,,
2022-06-03,94.87636761487965,44.0,148.0,76.0,76.0,76.0,99.0,69.0,130.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,12852.0,10000,10.44652,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,70.0,3234,2023,1211,,,,,,2800,,,,,,,,,,,
2022-06-04,94.4789644012945,69.0,151.0,75.0,75.0,75.0,85.77142857142857,70.0,110.0,,,,00:14:00.000000,00:08:00.000000,00:03:00.000000,00:21:25,10662.0,10000,11.35105,10.0,04:21:00.000000,04:21:00.000000,04:21:00.000000,00:36:00.000000,00:36:00.000000,00:36:00.000000,70.0,3002,2023,979,,,,,,2800,,,,,,,,,,,
2022-06-05,94.88085106382978,55.0,162.0,81.0,81.0,81.0,96.0,73.0,147.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,8427.0,10000,30.23458,10.0,05:01:00.000000,05:01:00.000000,05:01:00.000000,01:10:00.000000,01:10:00.000000,01:10:00.000000,76.0,2772,2023,749,,,,,,2800,,,,,,,,,,,
2022-06-06,83.371467025572,55.0,125.0,65.0,65.0,65.0,82.55555555555556,57.0,112.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,4422.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,45.0,2354,2023,331,,,,,,2800,,,,,,,,,,,
2022-06-07,86.95633187772926,61.0,136.0,69.0,69.0,69.0,81.6,64.0,107.0,,,,01:51:00.000000,01:51:00.000000,00:00:00.000000,00:21:25,14489.0,10000,4.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,47.0,2588,2023,565,,,,,,2800,,,,,,,,,,,
2022-06-08,85.9077868852459,48.0,152.0,77.0,77.0,77.0,85.66666666666667,69.0,104.0,,,,00:46:00.000000,00:46:00.000000,00:00:00.000000,00:21:25,5618.0,10000,3.53478,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,52.0,2318,2023,295,,,,,,2800,,,,,,,,,,,
2022-06-09,91.97249724972497,59.0,137.0,67.0,67.0,67.0,107.0,101.0,113.0,,,,01:39:00.000000,01:39:00.000000,00:00:00.000000,00:21:25,11495.0,10000,5.15157,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,67.0,2924,2023,901,,,,,,2800,,,,,,,,,,,
2022-06-10,97.61564918314703,65.0,168.0,77.0,77.0,77.0,87.96491228070175,72.0,134.0,,,,01:13:00.000000,01:13:00.000000,00:00:00.000000,00:21:25,10534.0,10000,28.0,10.0,04:59:00.000000,04:59:00.000000,04:59:00.000000,01:35:00.000000,01:35:00.000000,01:35:00.000000,65.0,3911,2023,1888,,,,,,2800,,,,,,,,,,,
2022-06-11,93.81989708404802,56.0,157.0,64.0,64.0,64.0,76.92307692307692,59.0,117.0,,,,02:11:00.000000,02:11:00.000000,00:00:00.000000,00:21:25,12941.0,10000,18.15026,10.0,09:00:00.000000,09:00:00.000000,09:00:00.000000,02:57:00.000000,02:57:00.000000,02:57:00.000000,41.0,4004,2023,1981,,,,,,2800,,,,,,,,,,,
2022-06-12,101.41071428571429,69.0,151.0,75.0,75.0,75.0,98.71428571428571,80.0,123.0,,,,02:33:00.000000,02:33:00.000000,00:00:00.000000,00:21:25,14789.0,10000,31.03773,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,78.0,3178,2023,1155,,,,,,2800,,,,,,,,,,,
2022-06-13,94.45243902439024,44.0,147.0,69.0,69.0,69.0,98.91666666666667,81.0,121.0,,,,00:45:00.000000,00:45:00.000000,00:00:00.000000,00:21:25,9421.0,10000,11.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,66.0,2967,2023,944,,,,,,2800,,,,,,,,,,,
2022-06-14,93.1989247311828,65.0,144.0,77.0,77.0,77.0,84.77777777777777,76.0,103.0,,,,02:03:00.000000,02:03:00.000000,00:00:00.000000,00:21:25,14635.0,10000,12.73031,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,65.0,2861,2023,838,,,,,,2800,,,,,,,,,,,
2022-06-15,95.38805970149254,61.0,168.0,77.0,77.0,77.0,98.0,83.0,113.0,,,,02:43:00.000000,02:43:00.000000,00:00:00.000000,00:21:25,16360.0,10000,6.7769,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,65.0,3034,2023,1011,,,,,,2800,,,,,,,,,,,
2022-06-16,,,,,,,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,0.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,-1.0,126,126,0,,,,,,2800,,,,,,,,,,,
2022-06-18,,,,,,,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,0.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,-1.0,2023,2023,0,,,,,,2800,,,,,,,,,,,
2022-06-19,103.50865051903114,75.0,159.0,81.0,81.0,81.0,99.75,84.0,120.0,,,,01:44:00.000000,01:44:00.000000,00:00:00.000000,00:21:25,10109.0,10000,13.15814,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,56.0,2686,2023,663,,,,,,2800,,,,,,,,,,,
2022-06-20,91.83666061705989,50.0,137.0,61.0,61.0,61.0,89.42857142857143,72.0,114.0,,,,00:30:00.000000,00:30:00.000000,00:00:00.000000,00:21:25,6879.0,10000,3.44652,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,39.0,2540,2023,517,,,,,,2800,,,,,,,,,,,
2022-06-21,91.85120643431635,50.0,169.0,63.0,63.0,63.0,81.0,70.0,95.0,,,,01:51:00.000000,01:51:00.000000,00:00:00.000000,00:21:25,14685.0,10000,2.7815,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,39.0,2910,2023,887,,,1.0,,,2800,,,,,,,,,,,
2022-06-22,91.65526675786593,60.0,143.0,71.0,71.0,71.0,82.18181818181819,69.0,113.0,,,,01:49:00.000000,01:49:00.000000,00:00:00.000000,00:21:25,14206.0,10000,2.13911,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,66.0,2853,2023,830,,,,,,2800,,,,,,,,,,,
2022-06-23,97.08656036446469,66.0,165.0,77.0,77.0,77.0,89.93333333333334,67.0,123.0,,,,01:31:00.000000,01:31:00.000000,00:00:00.000000,00:21:25,11726.0,10000,3.55709,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,69.0,3308,2023,1285,,,,,,2800,,,,,,,,,,,
2022-06-24,90.68543046357615,63.0,154.0,72.0,72.0,72.0,76.72972972972973,67.0,93.0,,,,02:29:00.000000,02:29:00.000000,00:00:00.000000,00:21:25,20586.0,10000,11.38944,10.0,07:00:00.000000,07:00:00.000000,07:00:00.000000,03:31:00.000000,03:31:00.000000,03:31:00.000000,54.0,3152,2023,1129,,,,,,2800,,,,,,,,,,,
2022-06-25,87.58333333333333,63.0,162.0,73.0,73.0,73.0,80.39024390243902,65.0,132.0,,,,00:35:00.000000,00:35:00.000000,00:00:00.000000,00:21:25,6598.0,10000,24.30512,10.0,05:32:00.000000,05:32:00.000000,05:32:00.000000,02:09:00.000000,02:09:00.000000,02:09:00.000000,33.0,1657,1053,604,,,,,,2800,,,,,,,,,,,
2022-06-26,,,,,,,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,0.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,-1.0,2023,2023,0,,,,,,2800,,,,,,,,,,,
2022-06-27,92.64651162790697,61.0,167.0,76.0,76.0,76.0,89.85714285714286,76.0,110.0,,,,01:26:00.000000,01:26:00.000000,00:00:00.000000,00:21:25,10840.0,10000,2.3481,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,52.0,2735,2023,712,,,,,,2800,,,,,,,,,,,
2022-06-28,89.74315514993481,59.0,150.0,69.0,69.0,69.0,92.83333333333333,76.0,127.0,,,,03:10:00.000000,03:10:00.000000,00:00:00.000000,00:21:25,20474.0,10000,1.51247,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,39.0,2843,2023,820,,,,,,2800,,,,,,,,,,,
2022-06-29,86.80152671755725,54.0,164.0,70.0,70.0,70.0,75.9090909090909,67.0,87.0,,,,02:21:00.000000,02:21:00.000000,00:00:00.000000,00:21:25,16215.0,10000,0.73819,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,28.0,2756,2023,733,,,,,,2800,,,,,,,,,,,
2022-06-30,92.08729139922978,61.0,150.0,67.0,67.0,67.0,98.9090909090909,70.0,126.0,,,,02:04:00.000000,02:04:00.000000,00:00:00.000000,00:21:25,18460.0,10000,16.23852,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,47.0,2975,2023,952,,,,,,2800,,,,,,,,,,,
2022-07-01,97.02386363636364,59.0,146.0,67.0,67.0,67.0,97.0,65.0,140.0,,,,02:49:00.000000,02:49:00.000000,00:00:00.000000,00:21:25,18889.0,10000,10.1706,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,58.0,3473,2023,1450,,,,,,2800,,,,,,,,,,,
2022-07-02,91.42592592592592,61.0,133.0,68.0,68.0,68.0,78.79069767441861,65.0,107.0,,,,03:47:00.000000,03:47:00.000000,00:00:00.000000,00:21:25,20375.0,10000,2.3481,10.0,05:15:00.000000,05:15:00.000000,05:15:00.000000,02:06:00.000000,02:06:00.000000,02:06:00.000000,58.0,3299,2023,1276,,,,,,2800,,,,,,,,,,,
2022-07-03,90.38922155688623,54.0,129.0,61.0,61.0,61.0,63.0,55.0,71.0,,,,00:34:00.000000,00:34:00.000000,00:00:00.000000,00:21:25,4042.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,46.0,1637,1371,266,,,,,,2800,,,,,,,,,,,
2022-07-05,88.42682926829268,68.0,139.0,73.0,73.0,73.0,80.0,80.0,80.0,,,,00:13:00.000000,00:13:00.000000,00:00:00.000000,00:21:25,2521.0,10000,7.14534,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,44.0,2181,2023,158,,,,,,2800,,,,,,,,,,,
2022-07-06,96.17496443812233,59.0,165.0,66.0,66.0,66.0,81.23809523809524,63.0,123.0,,,,01:52:00.000000,00:18:00.000000,00:47:00.000000,00:21:25,19219.0,10000,24.05249,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,32.0,3331,2023,1308,,,,,,2800,,,,,,,,,,,
2022-07-07,94.44259259259259,59.0,160.0,72.0,72.0,72.0,88.5,71.0,105.0,,,,00:49:00.000000,00:43:00.000000,00:03:00.000000,00:21:25,10049.0,10000,20.59285,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,51.0,2836,2023,813,,,,,,2800,,,,,,,,,,,
2022-07-08,95.37522123893805,59.0,139.0,67.0,67.0,67.0,93.6,60.0,117.0,,,,00:20:00.000000,00:20:00.000000,00:00:00.000000,00:21:25,6635.0,10000,11.34088,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,70.0,2812,2023,789,,,,,,2800,,,,,,,,,,,
2022-07-09,90.76777677767777,48.0,144.0,59.0,59.0,59.0,85.2089552238806,57.0,108.0,,,,00:50:00.000000,00:50:00.000000,00:00:00.000000,00:21:25,16764.0,10000,40.04593,10.0,07:22:00.000000,07:22:00.000000,07:22:00.000000,01:22:00.000000,01:22:00.000000,01:22:00.000000,54.0,3165,2023,1142,,,,,,2800,,,,,,,,,,,
2022-07-10,81.63711340206186,56.0,140.0,67.0,67.0,67.0,75.0,58.0,105.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,3130.0,10000,7.36975,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,36.0,1907,1661,246,,,,,,2800,,,,,,,,,,,
2022-07-13,82.33333333333333,63.0,112.0,71.0,71.0,71.0,87.0,70.0,104.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,3913.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,43.0,1778,1681,97,,,1.0,0.0,0.0,2800,,,,,,,,,,,
2022-07-14,79.86821705426357,64.0,109.0,67.0,67.0,67.0,70.0,69.0,71.0,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,5772.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,24.0,2111,2023,88,,,,,,2800,,,,,,,,,,,
2022-07-15,,,,,,,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,0.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,-1.0,272,272,0,,,,,,2800,,,,,,,,,,,
2022-07-16,68.21428571428571,61.0,82.0,67.0,67.0,67.0,,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:21:25,0.0,10000,0.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,6.0,2023,2023,0,,,,,,2800,,,,,,,,,,,
2022-07-17,82.78345864661654,48.0,171.0,57.0,57.0,57.0,73.62962962962963,52.0,121.0,,,,01:03:00.000000,00:11:00.000000,00:26:00.000000,00:21:25,8900.0,10000,13.03117,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,15.0,2687,2023,664,,,,,,2800,,,,,,,,,,,
2022-07-18,95.86410635155096,52.0,160.0,62.0,62.0,62.0,83.05882352941177,64.0,121.0,,,,01:43:00.000000,00:35:00.000000,00:34:00.000000,00:21:25,23662.0,10000,39.36417,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,65.0,3339,2023,1316,,,,,,2800,,,,,,,,,,,
2022-07-19,91.71317829457364,55.0,166.0,62.0,62.0,62.0,82.4,57.0,132.0,,,,01:06:00.000000,00:32:00.000000,00:17:00.000000,00:21:25,8065.0,10000,13.56759,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,49.0,2861,2023,838,,,,,,2800,,,,,,,,,,,
2022-07-20,93.22077922077922,51.0,143.0,53.0,53.0,53.0,78.91304347826087,52.0,119.0,,,,02:47:00.000000,00:45:00.000000,01:01:00.000000,00:21:25,17923.0,10000,46.0,10.0,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,65.0,3217,2023,1194,,,1.0,15.0,0.075,2800,,,,,,,,,,,
